event,pTHat,pythiaWeight,manualBias,manualWeight
0,1.46302,1,1,1
1,1.59798,1,1,1
2,1.09821,1,1,1
3,1.21635,1,1,1
4,1.77935,1,1,1
5,1.037,1,1,1
6,1.5883,1,1.74142,0.574245
7,1.60724,1,1,1
8,1.10318,1,1,1
9,1.01801,1,1,1
10,1.51693,1,1,1
11,1.51159,1,1,1
12,1.08429,1,1,1
13,1.66918,1,1,1
14,3.64075,1,1,1
15,3.42237,1,1,1
16,1.30825,1,1,1
17,1.90047,1,1,1
18,1.92688,1,2.61746,0.382049
19,3.16478,1,1.0374,0.96395
20,1.01316,1,1,1
21,2.76242,1,1,1
22,2.98428,1,1,1
23,1.07405,1,1,1
24,2.47289,1,1,1
25,1.46368,1,1,1
26,1.16538,1,1,1
27,2.35516,1,1,1
28,1.77976,1,1,1
29,1.3874,1,1,1
30,7.59123,1,1.02818,0.972589
31,1.5116,1,1,1
32,7.33145,1,1,1
33,1.6966,1,1,1
34,2.22381,1,1,1
35,2.22744,1,1,1
36,1.1415,1,1,1
37,1.18048,1,1,1
38,3.60837,1,1,1
39,2.20922,1,1,1
40,1.55464,1,1,1
41,1.214,1,1.36476,0.73273
42,1.07975,1,1,1
43,1.46255,1,1,1
44,1.47006,1,1.94929,0.513008
45,2.09289,1,1,1
46,4.21426,1,1,1
47,2.10093,1,1,1
48,2.20846,1,1,1
49,1.16754,1,1,1
50,2.02936,1,1,1
51,3.76679,1,1,1
52,1.83353,1,1,1
53,1.50172,1,1,1
54,1.68892,1,1,1
55,1.84678,1,1,1
56,3.18859,1,1,1
57,1.45478,1,1,1
58,3.44877,1,1,1
59,1.33108,1,1,1
60,2.43228,1,1,1
61,2.69828,1,1,1
62,3.17558,1,1,1
63,3.91239,1,1,1
64,2.80341,1,1,1
65,1.83665,1,1,1
66,1.69134,1,1,1
67,1.07118,1,1,1
68,1.02393,1,1,1
69,3.01842,1,1,1
70,1.00296,1,1,1
71,1.16345,1,1,1
72,2.33341,1,1,1
73,1.49037,1,1,1
74,1.14046,1,1,1
75,1.00299,1,1,1
76,1.27565,1,1,1
77,1.63335,1,1,1
78,1.49892,1,1,1
79,1.33121,1,1,1
80,1.40755,1,2.9177,0.342736
81,1.73841,1,1,1
82,1.18231,1,1,1
83,1.28291,1,1,1
84,1.17123,1,1,1
85,1.29821,1,1,1
86,1.39518,1,1,1
87,1.34423,1,1,1
88,2.72778,1,1,1
89,1.02943,1,1,1
90,2.39031,1,1,1
91,1.56739,1,2.21549,0.451368
92,1.95423,1,1,1
93,4.95451,1,1,1
94,1.01399,1,1,1
95,2.18175,1,1,1
96,1.59403,1,1,1
97,1.57945,1,1,1
98,1.4435,1,1,1
99,1.27768,1,1,1
100,1.48491,1,1,1
101,1.776,1,1,1
102,1.23631,1,1,1
103,2.37954,1,1,1
104,1.35861,1,1,1
105,1.36714,1,1,1
106,2.11791,1,1,1
107,2.0508,1,4.89771,0.204177
108,2.10698,1,1,1
109,1.26678,1,1,1
110,1.0294,1,1,1
111,1.09353,1,6.40666,0.156088
112,1.92298,1,1,1
113,1.16144,1,1,1
114,1.75718,1,1,1
115,1.16773,1,1.22636,0.815422
116,1.51494,1,1,1
117,1.29956,1,1,1
118,2.07174,1,1,1
119,1.1043,1,1.86987,0.534796
120,2.82606,1,1,1
121,4.11959,1,1,1
122,1.8089,1,1,1
123,1.01321,1,3.00567,0.332704
124,1.64872,1,1,1
125,2.21174,1,1,1
126,2.62633,1,1.98338,0.504191
127,2.18064,1,1,1
128,2.33762,1,1,1
129,1.8435,1,1,1
130,1.99944,1,1,1
131,1.12297,1,1,1
132,1.32878,1,1,1
133,2.51228,1,1,1
134,1.30269,1,1,1
135,2.69343,1,1,1
136,2.82776,1,1.01073,0.989381
137,1.05629,1,3.93153,0.254354
138,1.02707,1,1,1
139,3.60668,1,1,1
140,1.00411,1,1.3278,0.753124
141,1.91321,1,1,1
142,1.10765,1,8.62324,0.115966
143,2.14403,1,1,1
144,2.20064,1,1,1
145,2.24301,1,1,1
146,1.30574,1,1,1
147,1.82574,1,1,1
148,1.03776,1,1,1
149,2.57964,1,1,1
150,1.42778,1,1,1
151,4.18996,1,1,1
152,1.47701,1,1,1
153,2.9954,1,1,1
154,1.00264,1,1,1
155,3.43088,1,1,1
156,1.07259,1,1,1
157,1.19717,1,1,1
158,1.53158,1,1,1
159,3.53162,1,1,1
160,1.61804,1,1,1
161,1.82563,1,1,1
162,1.50258,1,1,1
163,2.30058,1,1,1
164,2.56455,1,1,1
165,1.13377,1,1.34595,0.742971
166,1.19966,1,8.63938,0.115749
167,1.34814,1,1.17897,0.848199
168,2.39196,1,1,1
169,1.92398,1,1,1
170,1.40422,1,1,1
171,1.77789,1,1,1
172,2.20956,1,2.43778,0.410209
173,4.53034,1,1,1
174,1.21578,1,1,1
175,1.24413,1,1,1
176,1.57209,1,1,1
177,1.46444,1,1,1
178,2.36767,1,1,1
179,3.10155,1,1,1
180,1.11917,1,1,1
181,1.10072,1,1,1
182,1.53393,1,1,1
183,1.07238,1,1,1
184,1.9696,1,1,1
185,1.43968,1,1,1
186,2.31136,1,1,1
187,1.37013,1,1,1
188,1.98247,1,1,1
189,1.82598,1,1,1
190,1.33007,1,1,1
191,1.58105,1,1,1
192,3.33269,1,1,1
193,2.12841,1,1,1
194,6.16826,1,1,1
195,1.4163,1,1,1
196,1.62248,1,1,1
197,1.01905,1,1,1
198,2.58125,1,1,1
199,1.07908,1,1,1
