event,pTHat,pythiaWeight,manualBias,manualWeight
134,1.44748,1,1,1
135,1.10666,1,1,1
136,1.76285,1,1,1
137,1.21849,1,1,1
138,2.36836,1,1,1
139,2.92049,1,1,1
140,1.67565,1,1,1
141,1.79934,1,1,1
142,1.57635,1,21.5405,0.0464241
143,1.00843,1,1,1
144,1.03992,1,8.33225,0.120016
145,1.89615,1,1,1
146,1.72536,1,1,1
147,1.4354,1,1,1
148,1.67776,1,1,1
149,2.12654,1,1.78489,0.560258
150,1.59148,1,1,1
151,1.22578,1,19.2173,0.0520364
152,1.90308,1,1,1
153,1.26671,1,1,1
154,1.70297,1,8.20613,0.12186
155,2.37498,1,1,1
156,1.28707,1,1,1
157,1.35094,1,1,1
158,1.17091,1,6.16723,0.162147
159,2.07069,1,1,1
160,1.18382,1,4.04973,0.24693
161,1.40337,1,1,1
162,1.46901,1,3.92936,0.254494
163,1.71143,1,1,1
164,3.79197,1,1,1
165,1.38505,1,1,1
166,1.35282,1,1,1
167,1.0644,1,1,1
168,2.17743,1,1,1
169,3.85483,1,1,1
170,3.17785,1,1,1
171,1.15122,1,6.47238,0.154503
172,1.08305,1,1,1
173,2.39009,1,1,1
174,1.83464,1,1,1
175,1.37451,1,1,1
176,1.83758,1,1,1
177,1.91736,1,1,1
178,1.81519,1,1,1
179,1.14337,1,1,1
180,1.83441,1,1,1
181,1.1238,1,1.44323,0.69289
182,1.31804,1,1,1
183,1.22088,1,6.77307,0.147644
184,2.14152,1,1,1
185,3.6197,1,1,1
186,1.54176,1,1,1
187,1.00733,1,1,1
188,1.84103,1,1,1
189,2.07952,1,1,1
190,1.19623,1,3.18648,0.313826
191,1.52316,1,28.7348,0.034801
192,2.71359,1,1,1
193,1.8575,1,26.9234,0.0371425
194,1.06121,1,34.991,0.0285788
195,3.22911,1,1,1
196,1.28274,1,1,1
197,1.4748,1,1,1
198,1.0049,1,1,1
199,1.37759,1,1.9289,0.518431
