event,pTHat,pythiaWeight,manualBias,manualWeight
173,4.86196,1,3.10219,0.322353
174,2.76784,1,2.19553,0.455471
175,3.3696,1,2.45734,0.406944
176,1.22845,1,1.51489,0.660116
177,1.83201,1,1.77861,0.562238
178,1.73993,1,1.73812,0.575334
179,3.2775,1,2.41686,0.41376
180,2.19591,1,1.93915,0.51569
181,2.93551,1,2.27021,0.440488
182,2.28664,1,1.97923,0.505246
183,7.44315,1,4.14463,0.241276
184,2.11069,1,1.90148,0.525907
185,2.50306,1,2.07495,0.481938
186,1.0018,1,1.41828,0.705079
187,1.37487,1,1.57841,0.63355
188,2.0706,1,1.88378,0.530849
189,2.09338,1,1.89439,0.527875
190,5.44327,1,3.34638,0.298831
191,11.6344,1,5.59201,0.178827
192,1.23177,1,1.51725,0.659088
193,1.42886,1,1.60193,0.624246
194,2.60262,1,2.119,0.471922
195,1.75008,1,1.74258,0.573862
196,1.98382,1,1.84549,0.541863
197,2.27271,1,1.97307,0.506823
198,2.82919,1,2.21917,0.450619
199,1.41692,1,1.59673,0.626281
