event,pTHat,pythiaWeight,manualBias,manualWeight
0,1.01843,1,1.1934,0.83794
1,1.33305,1,1.25,0.8
2,1.91875,1,1.34879,0.741407
3,2.07998,1,1.37422,0.727685
4,1.84245,1,1.33537,0.748858
5,1.9749,1,1.35704,0.736898
6,1.34177,1,1.2506,0.799614
7,1.52271,1,1.28176,0.780177
8,2.02911,1,1.36582,0.73216
9,1.65935,1,1.30489,0.766347
10,3.27929,1,1.55604,0.642659
11,1.02527,1,1.19463,0.837077
12,3.56503,1,1.59469,0.62708
13,1.77344,1,1.32407,0.755249
14,2.93046,1,1.50463,0.664617
15,1.97872,1,1.35782,0.736473
16,1.62745,1,1.29952,0.769514
17,1.11807,1,1.21233,0.824859
18,1.41444,1,1.26322,0.791628
19,4.90641,1,1.76694,0.565951
20,1.55524,1,1.28758,0.776648
21,3.13192,1,1.53387,0.651944
22,1.09849,1,1.20775,0.827986
23,1.29963,1,1.24326,0.804338
24,1.23331,1,1.23164,0.811929
25,1.46789,1,1.27238,0.785926
26,1.8485,1,1.33742,0.747709
27,1.80292,1,1.32977,0.752007
28,1.154,1,1.21763,0.821271
29,1.48211,1,1.27482,0.784424
30,2.38029,1,1.4215,0.703485
31,1.53387,1,1.28366,0.779021
32,1.63199,1,1.30029,0.76906
33,1.17454,1,1.22127,0.818823
34,2.68537,1,1.46819,0.681109
35,1.43558,1,1.26683,0.78937
36,1.81599,1,1.33109,0.751262
37,1.21869,1,1.22906,0.813629
38,2.58836,1,1.45351,0.68799
39,1.6755,1,1.30761,0.764756
40,1.30587,1,1.24518,0.803097
41,1.78859,1,1.32646,0.753884
42,1.49451,1,1.27694,0.78312
43,1.68887,1,1.30985,0.763448
44,3.13411,1,1.53419,0.65181
45,4.20225,1,1.67932,0.595479
46,3.19391,1,1.54275,0.648193
47,1.03212,1,1.19609,0.83606
48,1.44938,1,1.26938,0.787785
49,1.06812,1,1.20232,0.831724
50,3.7491,1,1.61971,0.617393
51,2.03046,1,1.36604,0.732044
52,1.59791,1,1.29453,0.772479
53,1.75702,1,1.32129,0.756834
54,1.74769,1,1.32366,0.755481
55,2.0368,1,1.36706,0.731496
56,1.01123,1,1.19211,0.838852
57,1.41497,1,1.26328,0.79159
58,1.02581,1,1.19473,0.837009
59,2.78589,1,1.48333,0.67416
60,1.24584,1,1.23384,0.81048
61,2.36456,1,1.41905,0.704699
62,2.08413,1,1.37468,0.727441
63,1.28519,1,1.24163,0.805393
64,2.01948,1,1.36427,0.732995
65,1.81515,1,1.33086,0.751394
66,2.79904,1,1.48657,0.67269
