event,pTHat,pythiaWeight,manualBias,manualWeight
0,1.27963,1,1,1
1,2.04475,1,1,1
2,1.07219,1,1,1
3,1.94392,1,1,1
4,1.1576,1,1,1
5,1.23463,1,1,1
6,1.37804,1,1,1
7,2.53875,1,1,1
8,3.07451,1,1,1
9,3.48646,1,1,1
10,1.13897,1,1,1
11,1.61863,1,1,1
12,1.01033,1,1,1
13,1.08161,1,1,1
14,1.29233,1,1,1
15,1.03497,1,1,1
16,7.83912,1,1,1
17,1.05093,1,1,1
18,1.99893,1,1,1
19,4.54237,1,1,1
20,2.11801,1,1,1
21,1.41933,1,1,1
22,1.72503,1,1,1
23,1.34165,1,1,1
24,2.58897,1,1,1
25,1.13524,1,1,1
26,1.45324,1,1,1
27,1.20379,1,1,1
28,7.35525,1,1,1
29,1.23217,1,1,1
30,2.38155,1,1,1
31,1.88278,1,1,1
32,1.03654,1,1,1
33,2.22339,1,1,1
34,1.34886,1,1,1
35,1.21065,1,1,1
36,1.07444,1,1,1
37,1.37448,1,1,1
38,1.36288,1,1,1
39,1.7156,1,1,1
40,1.02669,1,1,1
41,1.41075,1,1,1
42,1.41247,1,1,1
43,1.0596,1,1,1
44,1.16296,1,1,1
45,4.71338,1,1,1
46,1.91002,1,1,1
47,3.17785,1,1,1
48,1.49992,1,1,1
49,3.89232,1,1,1
50,3.0745,1,1,1
51,1.72327,1,1,1
52,1.25517,1,1,1
53,2.06286,1,1,1
54,1.87479,1,1,1
55,1.17741,1,1,1
56,1.13403,1,1,1
57,1.26927,1,1,1
58,3.26938,1,1,1
59,2.35824,1,1,1
60,1.69192,1,1,1
61,1.30439,1,1,1
62,2.87453,1,1,1
63,1.37922,1,1,1
64,2.28643,1,1,1
65,3.18263,1,1,1
66,1.20869,1,1,1
67,2.9169,1,1,1
68,1.89031,1,1,1
69,1.1845,1,1,1
70,1.12579,1,1,1
71,2.13202,1,1,1
72,1.9295,1,1,1
73,1.33074,1,1,1
74,1.70919,1,1,1
75,1.24413,1,1,1
76,2.90607,1,1,1
77,1.18164,1,1,1
78,2.94361,1,1,1
79,1.79151,1,1,1
80,3.85418,1,1,1
81,1.3473,1,1,1
82,2.07357,1,1,1
83,1.14702,1,1,1
84,1.63922,1,1,1
85,2.1197,1,1,1
86,2.02999,1,1,1
87,1.05063,1,1,1
88,1.32859,1,1,1
89,1.38936,1,1,1
90,1.81418,1,1,1
91,1.74845,1,1,1
92,1.57101,1,1,1
93,1.83977,1,1,1
94,2.62,1,1,1
95,1.26922,1,1,1
96,2.91728,1,1,1
97,4.80742,1,1,1
98,2.18988,1,1,1
99,1.04056,1,1,1
100,1.00929,1,1,1
101,1.34739,1,1,1
102,1.83315,1,1,1
103,1.60378,1,1,1
104,1.25095,1,1,1
105,1.33036,1,1,1
106,1.50041,1,1,1
107,1.05275,1,1,1
108,1.07801,1,1,1
109,1.22878,1,1,1
110,1.67295,1,1,1
111,2.2852,1,1,1
112,1.45492,1,1,1
113,5.32291,1,1,1
114,2.26592,1,1,1
115,2.2511,1,1,1
116,1.81267,1,1,1
117,1.54684,1,1,1
118,1.04704,1,1,1
119,3.68544,1,1,1
120,2.11686,1,1,1
121,2.59441,1,1,1
122,2.33841,1,1,1
123,1.29654,1,1,1
124,1.23293,1,1,1
125,1.24463,1,1,1
126,1.2105,1,1,1
127,1.11498,1,1,1
128,6.68056,1,1,1
129,1.61041,1,1,1
130,1.13995,1,1,1
131,1.03006,1,1,1
132,2.50551,1,1,1
133,1.6589,1,1,1
134,1.22311,1,1,1
135,1.05964,1,1,1
136,1.02351,1,1,1
137,1.47494,1,1,1
138,1.48193,1,1,1
139,1.27964,1,1,1
140,1.6901,1,1,1
141,1.57825,1,1,1
142,3.00241,1,1,1
143,1.32253,1,1,1
144,1.27893,1,1,1
145,5.51026,1,1,1
146,1.6198,1,1,1
147,1.03831,1,1,1
148,1.33385,1,1,1
149,4.74245,1,1,1
150,1.02144,1,1,1
151,1.60833,1,1,1
152,1.51141,1,1,1
153,1.81275,1,1,1
154,2.06593,1,1,1
155,1.82389,1,1,1
156,1.75218,1,1,1
157,1.11641,1,1,1
158,1.01266,1.12129,1,1.12129
159,1.75291,1,1,1
160,1.09458,1,1,1
161,1.45603,1,1,1
162,1.51568,1,1,1
163,1.22541,1,1,1
164,1.40605,1,1,1
165,1.12741,1,1,1
166,1.3566,1,1,1
167,1.61366,1,1,1
168,1.50948,1,1,1
169,2.35673,1,1,1
170,1.03387,1,1,1
171,2.43393,1,1,1
172,4.28246,1,1,1
173,1.28364,1,1,1
174,1.06609,1,1,1
175,1.05192,1,1,1
176,1.72689,1,1,1
177,1.38454,1,1,1
178,1.91328,1,1,1
179,2.75989,1,1,1
180,2.01117,1,1,1
181,3.96071,1,1,1
182,1.09318,1,1,1
183,1.82845,1,1,1
184,1.39556,1,1,1
185,1.89888,1,1,1
186,1.56214,1,1,1
187,1.08399,1,1,1
188,1.5725,1,1,1
189,1.29311,1,1,1
190,1.31008,1,1,1
191,1.73669,1,1,1
192,1.04766,1,1,1
193,1.11159,1,1,1
194,1.92798,1,1,1
195,1.24433,1,1,1
196,1.02965,1,1,1
197,2.24987,1,1,1
198,1.18956,1,1,1
199,1.3418,1,1,1
