event,pTHat,pythiaWeight,manualBias,manualWeight
0,3.58478,1,1,1
1,1.39474,1,1,1
2,1.34848,1,1,1
3,1.7014,1,1,1
4,1.02727,1,1,1
5,2.43885,1,1,1
6,2.158,1,1,1
7,1.05218,1,1,1
8,1.48697,1,1,1
9,1.61982,1,1,1
10,1.05008,1,1,1
11,1.54287,1,1,1
12,1.23148,1,1,1
13,1.8399,1,1,1
14,1.59666,1,1,1
15,1.09234,1,1,1
16,1.45504,1,1,1
17,1.0308,1,1,1
18,5.04379,1,1,1
19,1.20783,1,1,1
20,1.62508,1,1,1
21,3.0362,1,1,1
22,1.14659,1,1,1
23,1.12269,1,1,1
24,2.8314,1,1,1
25,2.70151,1,1,1
26,1.66912,1,1,1
27,1.53953,1,1,1
28,1.1543,1,1,1
29,3.77297,1,1,1
30,2.68753,1,1,1
31,2.37534,1,1,1
32,3.09669,1,1,1
33,2.15278,1,1,1
34,1.14408,1,1,1
35,1.51872,1,1,1
36,2.79415,1,1,1
37,1.63455,1,1,1
38,2.38337,1,1,1
39,2.65895,1,1,1
40,2.79959,1,1,1
41,3.33964,1,1,1
42,1.03656,1,1,1
43,1.54827,1,1,1
44,1.06765,1,1,1
45,1.04927,1,1,1
46,1.34766,1,1,1
47,1.94971,1,1,1
48,1.09973,1,1,1
49,3.2235,1,1,1
50,3.14391,1,1,1
51,1.74847,1,1,1
52,1.065,1,1,1
53,1.16411,1,1,1
54,1.25933,1,1,1
55,1.0372,1,1,1
56,1.58238,1,1,1
57,1.44798,1,1,1
58,3.9851,1,1,1
59,1.96229,1,1,1
60,2.01953,1,1,1
61,1.96393,1,1,1
62,1.51582,1,1,1
63,1.16741,1,1,1
64,1.39966,1,1,1
65,1.39889,1,1,1
66,1.87501,1,1,1
67,1.10985,1,1,1
68,1.04398,1,1,1
69,5.05758,1,1,1
70,1.89002,1,1,1
71,1.08079,1,1,1
72,1.00456,1.09422,1,1.09422
73,1.07263,1.13382,1,1.13382
74,1.00508,1.1284,1,1.1284
75,1.44154,1,1,1
76,1.47663,1,1,1
77,2.61752,1,1,1
78,1.65592,1,1,1
79,2.33487,1,1,1
80,1.07129,1,1,1
81,1.65379,1,1,1
82,1.22694,1,1,1
83,1.28815,1,1,1
84,1.4896,1,1,1
85,1.74438,1,1,1
86,1.25793,1,1,1
87,2.59333,1,1,1
88,4.98198,1,1,1
89,1.46243,1,1,1
90,1.19959,1,1,1
91,1.31867,1,1,1
92,1.38048,1,1,1
93,1.19799,1,1,1
94,1.32377,1,1,1
95,1.2727,1,1,1
96,1.23825,1,1,1
97,1.02368,1,1,1
98,5.32859,1,1,1
99,1.98676,1,1,1
100,1.12753,1,1,1
101,1.61047,1,1,1
102,2.28133,1,1,1
103,3.52987,1,1,1
104,1.37995,1,1,1
105,1.56535,1,1,1
106,2.06789,1,1,1
107,1.96085,1,1,1
108,7.13263,1,1,1
109,1.21908,1,1,1
110,1.44498,1,1,1
111,0.998801,1,1,1
112,1.48797,1,1,1
113,1.33225,1,1,1
114,1.14231,1,1,1
115,2.81531,1,1,1
116,1.24928,1,1,1
117,1.52183,1,1,1
118,1.19563,1,1,1
119,1.11174,1,1,1
120,2.0774,1,1,1
121,2.48089,1,1,1
122,1.5999,1,1,1
123,2.14463,1,1,1
124,2.06083,1,1,1
125,3.62969,1,1,1
126,1.57047,1,1,1
127,1.06492,1,1,1
128,1.93088,1,1,1
129,1.092,1,1,1
130,2.99001,1,1,1
131,3.48926,1,1,1
132,3.15453,1,1,1
133,1.90143,1,1,1
134,1.65057,1,1,1
135,1.17415,1,1,1
136,1.47183,1,1,1
137,5.40951,1,1,1
138,1.22497,1,1,1
139,2.48625,1,1,1
140,2.32748,1,1,1
141,1.24471,1,1,1
142,1.4127,1,1,1
143,1.75019,1,1,1
144,2.14134,1,1,1
145,1.68035,1,1,1
146,3.25329,1,1,1
147,1.51704,1,1,1
148,1.33534,1,1,1
149,8.01432,1,1,1
150,2.44808,1,1,1
151,1.63774,1,1,1
152,1.11138,1,1,1
153,1.85673,1,1,1
154,5.38014,1,1,1
155,2.46898,1,1,1
156,1.05502,1,1,1
157,2.07239,1,1,1
158,1.50916,1,1,1
159,1.72911,1,1,1
160,2.45113,1,1,1
161,1.0362,1,1,1
162,4.00672,1,1,1
163,1.16742,1,1,1
164,1.3189,1,1,1
165,1.82063,1,1,1
166,1.08443,1,1,1
167,1.09921,1,1,1
168,1.41071,1,1,1
169,1.04044,1,1,1
170,1.11366,1,1,1
171,1.52924,1,1,1
172,2.05855,1,1,1
173,2.56764,1,1,1
174,1.16084,1,1,1
175,1.50293,1,1,1
176,2.65878,1,1,1
177,1.78686,1,1,1
178,1.13083,1,1,1
179,1.66288,1,1,1
180,2.32426,1,1,1
181,1.15479,1.00505,1,1.00505
182,1.08899,1,1,1
183,1.08456,1,1,1
184,1.00884,1,1,1
185,2.05431,1,1,1
186,1.98852,1,1,1
187,3.19293,1,1,1
188,1.86267,1,1,1
189,1.47435,1,1,1
190,1.64575,1,1,1
191,1.54777,1,1,1
192,12.2487,1,1.08452,0.92207
193,3.764,1,1,1
194,2.06671,1,1,1
195,10.1386,1,1.00552,0.994508
196,1.09564,1.05446,1,1.05446
197,1.67455,1,1,1
198,3.74893,1,1,1
199,1.31753,1,1,1
