event,pTHat,pythiaWeight,manualBias,manualWeight
0,1.0688,1,1,1
1,2.59765,1,1,1
2,1.03099,1,1,1
3,2.10894,1,1,1
4,1.11322,1,1,1
5,2.11786,1,1,1
6,2.14604,1,1,1
7,1.28796,1,1,1
8,2.23503,1,1,1
9,1.83598,1,1,1
10,1.83834,1,1,1
11,1.13562,1,1,1
12,1.37158,1,1,1
13,1.28811,1,1,1
14,1.65178,1,1,1
15,2.36794,1,1,1
16,1.22496,1,1,1
17,3.43586,1,1,1
18,2.31392,1,1,1
19,1.05118,1,1,1
20,1.97717,1,1,1
21,1.04752,1,1,1
22,2.21128,1,1,1
23,1.17626,1,1,1
24,1.7118,1,1,1
25,1.28519,1,1,1
26,2.29171,1,1,1
27,1.74805,1,1,1
28,2.40062,1,1,1
29,1.06458,1,1,1
30,1.39344,1,1,1
31,1.22809,1,1,1
32,1.16892,1,1,1
33,2.07127,1,1,1
34,1.40917,1,1,1
35,3.34952,1,1,1
36,1.08449,1,1,1
37,2.21739,1,1,1
38,1.79675,1,1,1
39,1.76438,1,1,1
40,1.3223,1,1,1
41,2.06281,1,1,1
42,1.0034,1,1,1
43,1.24106,1,1,1
44,2.00998,1,1,1
45,2.11384,1,1,1
46,2.11265,1,1,1
47,2.84524,1,1,1
48,1.72039,1,1,1
49,1.33197,1,1,1
50,2.40658,1,1,1
51,1.24264,1,1,1
52,2.34759,1,1,1
53,5.26701,1,1,1
54,4.88089,1,1,1
55,1.97926,1,1,1
56,1.22521,1,1,1
57,1.22826,1,1,1
58,2.66306,1,1,1
59,3.80596,1,1,1
60,1.81265,1,1,1
61,1.79541,1,1,1
62,1.08345,1,1,1
63,1.35216,1,1,1
64,1.23155,1,1,1
65,1.92975,1,1,1
66,1.4243,1,1,1
67,8.80554,1,1,1
68,1.66701,1,1,1
69,1.98529,1,1,1
70,1.19517,1,1,1
71,1.93292,1,1,1
72,1.08579,1,1,1
73,2.18079,1,1,1
74,1.16982,1,1,1
75,1.02112,1,1,1
76,1.35824,1,1,1
77,1.11511,1,1,1
78,3.4688,1,1,1
79,1.05335,1,1,1
80,1.1066,1,1,1
81,1.29156,1,1,1
82,2.5378,1,1,1
83,2.5461,1,1,1
84,1.96399,1,1,1
85,2.62554,1,1,1
86,1.73106,1,1,1
87,1.12176,1,1,1
88,1.67936,1,1,1
89,1.40406,1,1,1
90,1.00415,1,1,1
91,2.98578,1,1,1
92,1.07035,1,1,1
93,1.33511,1,1,1
94,1.40642,1,1,1
95,3.9294,1,1,1
96,2.27521,1,1,1
97,2.80472,1,1,1
98,1.39056,1,1,1
99,1.1272,1,1,1
100,1.51276,1,1,1
101,5.80877,1,1,1
102,3.04102,1,1,1
103,1.69281,1,1,1
104,3.99425,1,1,1
105,2.01367,1,1,1
106,1.48328,1,1,1
107,1.37537,1,1,1
108,1.43613,1,1,1
109,1.63573,1,1,1
110,1.69748,1,1,1
111,1.22508,1,1,1
112,1.28643,1,1,1
113,2.40561,1,1,1
114,1.85056,1,1,1
115,2.64506,1,1,1
116,2.17887,1,1,1
117,2.67562,1,1,1
118,1.15579,1,1,1
119,2.55392,1,1,1
120,1.82314,1,1,1
121,1.34724,1,1,1
122,1.78403,1,1,1
123,4.73469,1,1,1
124,3.74827,1,1,1
125,2.4629,1,1,1
126,1.48637,1,1,1
127,1.49152,1,1,1
128,1.7986,1,1,1
129,2.29259,1,1,1
130,1.55916,1,1,1
131,1.4679,1,1,1
132,4.46896,1,1,1
133,3.49908,1,1,1
134,1.53557,1,1,1
135,2.42473,1,1,1
136,1.5598,1,1,1
137,2.68984,1,1,1
138,2.94619,1,1,1
139,1.58408,1,1,1
140,1.63212,1,1,1
141,6.35321,1,1,1
142,1.02145,1,1,1
143,1.27289,1,1,1
144,1.33349,1,1,1
145,3.83389,1,1,1
146,1.95084,1,1,1
147,1.19821,1,1,1
148,2.09827,1,1,1
149,2.36539,1,1,1
150,1.0773,1,1,1
151,1.15222,1,1,1
152,2.58489,1,1,1
153,1.35927,1,1,1
154,1.29431,1,1,1
155,2.45946,1,1,1
156,1.15834,1,1,1
157,1.37848,1,1,1
158,1.44127,1,1,1
159,1.72896,1,1,1
160,1.51539,1,1,1
161,1.16079,1,1,1
162,1.47991,1,1,1
163,2.33542,1,1,1
164,9.53729,1,1,1
165,2.22826,1,1,1
166,1.58062,1,1,1
167,2.77696,1,1,1
168,1.96559,1,1,1
169,2.14654,1,1,1
170,4.46914,1,1,1
171,1.16481,1,1,1
172,1.05944,1,1,1
173,1.80921,1,1,1
174,1.56255,1,1,1
175,2.41504,1,1,1
176,1.26541,1,1,1
177,1.02587,1,1,1
178,1.16268,1,1,1
179,1.88937,1,1,1
180,1.88209,1,1,1
181,1.7771,1,1,1
182,1.05118,1,1,1
183,1.31524,1,1,1
184,1.88445,1,1,1
185,1.27365,1,1,1
186,1.10028,1,1,1
187,1.04822,1,1,1
188,2.42373,1,1,1
189,1.18755,1,1,1
190,2.51246,1,1,1
191,1.23755,1,1,1
192,1.12275,1,1,1
193,1.25515,1,1,1
194,1.47414,1,1,1
195,1.06341,1,1,1
196,1.49618,1,1,1
197,1.65992,1,1,1
198,1.01601,1,1,1
199,1.04867,1,1,1
