event,pTHat,pythiaWeight,manualBias,manualWeight
0,1.36439,1,1,1
1,1.10733,1,1,1
2,2.97606,1,1,1
3,1.16895,1,1,1
4,1.76408,1,1,1
5,4.03597,1,1,1
6,1.66687,1,1,1
7,2.04991,1,1,1
8,1.54288,1,1,1
9,2.61465,1,1,1
10,12.7603,1,1.30767,0.764719
11,1.35369,1,1,1
12,1.46276,1,1,1
13,3.38982,1,1,1
14,1.90918,1,1,1
15,1.32455,1,1,1
16,1.42235,1,1,1
17,1.48062,1,1,1
18,2.20247,1,1,1
19,2.07298,1,1,1
20,1.36778,1,1,1
21,1.91669,1,1,1
22,2.27655,1,1,1
23,3.1769,1,1,1
24,1.8885,1,1,1
25,2.38278,1,1,1
26,1.16208,1,1,1
27,2.21364,1,1,1
28,1.15653,1,1,1
29,3.14202,1,1,1
30,1.80621,1,1,1
31,1.56431,1,1,1
32,1.42054,1,1,1
33,1.22458,1,1,1
34,1.07681,1,1,1
35,1.37279,1,1,1
36,2.70605,1,1,1
37,2.07274,1,1,1
38,1.45393,1,1,1
39,1.20644,1,1,1
40,1.30593,1,1,1
41,2.61564,1,1,1
42,1.04079,1,1,1
43,2.4407,1,1,1
44,3.49866,1,1,1
45,4.56307,1,1,1
46,2.59151,1,1,1
47,1.15662,1,1,1
48,1.23866,1,1,1
49,1.52398,1,1,1
50,1.63868,1,1,1
51,1.30735,1,1,1
52,2.27554,1,1,1
53,1.74581,1,1,1
54,1.02074,1,1,1
55,1.45126,1,1,1
56,1.88302,1,1,1
57,1.96327,1,1,1
58,1.16278,1,1,1
59,1.56311,1,1,1
60,1.11788,1,1,1
61,1.0784,1,1,1
62,1.47037,1,1,1
63,1.35107,1,1,1
64,1.09039,1,1,1
65,1.63237,1,1,1
66,1.13358,1,1,1
67,1.71272,1,1,1
68,1.52519,1,1,1
69,1.0965,1,1,1
70,2.73968,1,1,1
71,6.42743,1,1,1
72,2.29523,1,1,1
73,1.53515,1,1,1
74,1.21848,1,1,1
75,4.10006,1,1,1
76,1.67532,1,1,1
77,1.17364,1,1,1
78,1.3268,1,1,1
79,1.54141,1,1,1
80,1.11942,1,1,1
81,1.15917,1,1,1
82,1.25907,1,1,1
83,1.22837,1,1,1
84,90.7929,1,47.4411,0.0210788
85,4.10259,1,1,1
86,1.44035,1,1,1
87,2.53188,1,1,1
88,8.87102,1,1,1
89,1.96339,1,1,1
90,1.8619,1,1,1
91,5.16196,1,1,1
92,2.07082,1,1,1
93,1.15405,1,1,1
94,1.32708,1,1,1
95,1.02592,1,1,1
96,1.60267,1,1,1
97,2.37367,1,1,1
98,1.84299,1,1,1
99,1.03343,1,1,1
100,4.25106,1,1,1
101,2.49933,1,1,1
102,1.08746,1,1,1
103,3.82883,1,1,1
104,1.17079,1,1,1
105,1.06286,1,1,1
106,1.48097,1,1,1
107,3.17172,1,1,1
108,2.87733,1,1,1
109,1.54311,1,1,1
110,1.69073,1,1,1
111,3.92303,1,1,1
112,1.32246,1,1,1
113,1.82191,1,1,1
114,1.94632,1,1,1
115,1.51329,1,1,1
116,1.41373,1,1,1
117,1.04452,1.09006,1,1.09006
118,2.62683,1,1,1
119,1.34538,1,1,1
120,1.50566,1,1,1
121,1.75955,1,1,1
122,3.24332,1,1,1
123,1.61831,1,1,1
124,1.14962,1,1,1
125,3.16083,1,1,1
126,1.72985,1,1,1
127,2.70542,1,1,1
128,1.84674,1,1,1
129,1.46788,1,1,1
130,1.80997,1,1,1
131,1.243,1,1,1
132,1.68406,1,1,1
133,2.77424,1,1,1
134,1.40325,1,1,1
135,1.40957,1,1,1
136,1.23308,1,1,1
137,3.8354,1,1,1
138,1.49081,1,1,1
139,1.3121,1,1,1
140,1.7669,1,1,1
141,1.26922,1,1,1
142,2.17132,1,1,1
143,3.12179,1,1,1
144,1.06594,1,1,1
145,1.2399,1,1,1
146,3.86441,1,1,1
147,1.67788,1,1,1
148,3.38883,1,1,1
149,1.3174,1,1,1
150,1.33668,1,1,1
151,1.02372,1,1,1
152,1.20863,1,1,1
153,1.0965,1.24738,1,1.24738
154,1.49795,1,1,1
155,2.61231,1,1,1
156,1.07555,1,1,1
157,1.07462,1,1,1
158,1.22365,1.08591,1,1.08591
159,1.48667,1,1,1
160,2.23003,1,1,1
161,2.22796,1,1,1
162,1.67786,1,1,1
163,5.17958,1,1,1
164,3.0335,1,1,1
165,2.05382,1,1,1
166,1.67914,1,1,1
167,1.60716,1,1,1
168,2.06489,1,1,1
169,2.20024,1,1,1
170,8.29629,1,1,1
171,1.55866,1,1,1
172,2.721,1,1,1
173,1.96288,1,1,1
174,1.97726,1,1,1
175,1.05416,1,1,1
176,1.17251,1,1,1
177,1.56466,1,1,1
178,1.07587,1,1,1
179,1.56085,1,1,1
180,2.6502,1,1,1
181,3.12111,1,1,1
182,1.10118,1.00438,1,1.00438
183,1.52117,1,1,1
184,3.28937,1,1,1
185,1.69429,1,1,1
186,1.16392,1,1,1
187,1.85598,1,1,1
188,1.32666,1,1,1
189,1.39434,1,1,1
190,1.16403,1,1,1
191,1.49336,1,1,1
192,4.7477,1,1,1
193,1.07724,1,1,1
194,8.41006,1,1,1
195,1.28656,1,1,1
196,2.48094,1,1,1
197,1.20012,1,1,1
198,1.16893,1,1,1
199,2.57087,1,1,1
