event,pTHat,pythiaWeight,manualBias,manualWeight
169,1.97423,1,1,1
170,1.14402,1,26.0932,0.0383242
171,1.22836,1,262.363,0.00381151
172,1.01476,1,1,1
173,1.54926,1,81.4537,0.0122769
174,1.21299,1,526.824,0.00189817
175,1.08875,1,834.927,0.00119771
176,1.07177,1,1,1
177,1.16644,1,483.107,0.00206993
178,1.35505,1,68.3897,0.0146221
179,1.95946,1,1,1
180,1.2254,1,1,1
181,2.341,1,1,1
182,4.38221,1,1,1
183,1.64007,1,1000,0.001
184,1.5881,1,1,1
185,1.76323,1,30.6189,0.0326595
186,1.27526,1,1,1
187,1.68939,1,3.38494,0.295427
188,1.24247,1,1000,0.001
189,1.01143,1,110.908,0.00901649
190,1.50661,1,57.7012,0.0173307
191,1.33784,1,1,1
192,1.42209,1,1,1
193,1.25686,1,1,1
194,1.51807,1,179.944,0.00555729
195,1.70032,1,61.7044,0.0162063
196,1.00828,1,101.915,0.00981215
197,1.3406,1,13.1991,0.0757628
198,1.25089,1,375.181,0.00266538
199,1.58063,1,145.481,0.00687376
