event,pTHat,pythiaWeight,manualBias,manualWeight
0,3.65715,1,1,1
1,1.31878,1,1,1
2,1.39708,1,1,1
3,1.69297,1,1,1
4,3.62477,1,1,1
5,1.20119,1,1,1
6,3.08145,1,1,1
7,1.02743,1,1,1
8,6.07569,1,1,1
9,1.23337,1,1,1
10,1.29228,1,1,1
11,3.73344,1,1,1
12,2.21703,1,1,1
13,1.08713,1,1,1
14,1.21601,1,1,1
15,5.71302,1,1,1
16,6.40826,1,1,1
17,2.48448,1,1,1
18,2.11988,1,1,1
19,18.5368,1,2.52994,0.395266
20,2.14553,1,1,1
21,1.10249,1,1,1
22,1.65368,1,1,1
23,1.27578,1,1,1
24,1.11289,1,1,1
25,1.17762,1,1,1
26,4.99355,1,1,1
27,1.28778,1,1,1
28,1.04136,1,1,1
29,1.2324,1,1,1
30,1.14305,1,1,1
31,2.25514,1,1,1
32,1.25077,1,1,1
33,1.11491,1,1,1
34,1.93131,1,1,1
35,1.12404,1,1,1
36,2.05982,1,1,1
37,1.00101,1,1,1
38,1.61675,1,1,1
39,2.0647,1,1,1
40,2.09478,1,1,1
41,1.12353,1,1,1
42,1.35491,1,1,1
43,2.0925,1,1,1
44,2.43336,1,1,1
45,2.8016,1,1,1
46,1.0963,1,1,1
47,1.40447,1,1,1
48,6.806,1,1,1
49,3.8059,1,1,1
50,1.00471,1,1,1
51,2.31713,1,1,1
52,1.16466,1,1,1
53,3.83379,1,1,1
54,2.3731,1,1,1
55,1.05721,1,1,1
56,1.6773,1,1,1
57,1.38786,1,1,1
58,2.56333,1,1,1
59,2.50422,1,1,1
60,1.92147,1,1,1
61,3.70099,1,1,1
62,2.41022,1,1,1
63,2.45958,1,1,1
64,2.00033,1,1,1
65,1.02185,1,1,1
66,1.02969,1,1,1
67,1.79974,1,1,1
68,2.26751,1,1,1
69,1.72038,1,1,1
70,2.12152,1,1,1
71,2.78574,1,1,1
72,1.18428,1,1,1
73,2.06973,1,1,1
74,3.78225,1,1,1
75,1.24295,1,1,1
76,3.59984,1,1,1
77,1.78956,1,1,1
78,1.14149,1,1,1
79,1.13236,1,1,1
80,1.80872,1,1,1
81,1.08101,1,1,1
82,2.00751,1,1,1
83,4.82124,1,1,1
84,1.10012,1,1,1
85,1.33374,1,1,1
86,2.34369,1,1,1
87,2.3918,1,1,1
88,1.24928,1,1,1
89,1.42152,1,1,1
90,1.23252,1,1,1
91,1.04492,1,1,1
92,1.72739,1,1,1
93,1.97502,1,1,1
94,1.40151,1,1,1
95,1.54106,1,1,1
96,1.80144,1,1,1
97,1.10996,1,1,1
98,1.11156,1,1,1
99,1.85139,1,1,1
100,3.30673,1,1,1
101,1.10386,1,1,1
102,1.06078,1,1,1
103,2.80139,1,1,1
104,2.07484,1,1,1
105,15.5868,1,1.83629,0.544576
106,1.05348,1,1,1
107,1.0003,1,1,1
108,1.01533,1,1,1
109,2.19445,1,1,1
110,1.57089,1,1,1
111,1.60934,1,1,1
112,1.42106,1,1,1
113,2.11429,1,1,1
114,3.18451,1,1,1
115,1.41874,1,1,1
116,1.73275,1,1,1
117,1.43246,1,1,1
118,1.14367,1,1,1
119,4.31984,1,1,1
120,3.9113,1,1,1
121,1.72136,1,1,1
122,1.15741,1,1,1
123,1.01046,1,1,1
124,2.21473,1,1,1
125,1.85405,1,1,1
126,1.45899,1,1,1
127,3.74732,1,1,1
128,1.12079,1,1,1
129,1.01766,1,1,1
130,1.04186,1,1,1
131,1.45283,1,1,1
132,2.64357,1,1,1
133,1.89815,1,1,1
134,1.09995,1,1,1
135,1.31248,1,1,1
136,1.14834,1,1,1
137,3.3038,1,1,1
138,1.99263,1,1,1
139,1.44971,1,1,1
140,1.06717,1,1,1
141,1.15108,1,1,1
142,1.08593,1,1,1
143,1.94558,1,1,1
144,1.2433,1,1,1
145,1.45527,1,1,1
146,1.67318,1,1,1
147,3.88139,1,1,1
148,2.11585,1,1,1
149,1.38613,1,1,1
150,1.14184,1,1,1
151,2.65316,1,1,1
152,1.75658,1,1,1
153,1.26536,1,1,1
154,1.41599,1,1,1
155,2.30575,1,1,1
156,1.49925,1,1,1
157,1.25554,1,1,1
158,2.97361,1,1,1
159,1.66747,1,1,1
160,1.07689,1,1,1
161,1.17954,1,1,1
162,1.42884,1,1,1
163,1.23693,1,1,1
164,2.45366,1,1,1
165,1.88374,1,1,1
166,1.22733,1,1,1
167,1.95679,1,1,1
168,1.21637,1,1,1
169,2.10861,1,1,1
170,3.76783,1,1,1
171,2.12312,1,1,1
172,2.39571,1,1,1
173,1.09433,1,1,1
174,1.44344,1,1,1
175,2.79874,1,1,1
176,1.27778,1,1,1
177,3.6698,1,1,1
178,1.9395,1,1,1
179,1.97941,1,1,1
180,1.42891,1,1,1
181,1.91442,1,1,1
182,2.66,1,1,1
183,1.07462,1,1,1
184,1.6837,1,1,1
185,1.42382,1,1,1
186,2.30694,1,1,1
187,1.28552,1,1,1
188,2.50265,1,1,1
189,2.01612,1,1,1
190,4.6678,1,1,1
191,2.80983,1,1,1
192,1.30199,1,1,1
193,2.39729,1,1,1
194,2.47011,1,1,1
195,6.14395,1,1,1
196,1.57663,1,1,1
197,1.71705,1,1,1
198,2.31584,1,1,1
199,1.33826,1,1,1
