event,pTHat,pythiaWeight,manualBias,manualWeight
0,1.55081,1,1,1
1,1.07879,1.04421,1,1.04421
2,2.33705,1,1,1
3,1.50877,1,1,1
4,1.28146,1,1,1
5,2.38627,1,1,1
6,2.14761,1,1,1
7,1.34633,1,1,1
8,1.41505,1,1,1
9,1.33563,1,1,1
10,2.55092,1,1,1
11,1.16555,1,1,1
12,1.72269,1,1,1
13,1.38129,1,1,1
14,1.40693,1,1,1
15,1.36678,1,1,1
16,3.29449,1,1,1
17,2.57228,1,1,1
18,3.5484,1,1,1
19,1.879,1,1,1
20,3.44277,1,1,1
21,1.57701,1,1,1
22,1.03231,1.11026,1,1.11026
23,2.69459,1,1,1
24,2.62508,1,1,1
25,1.07155,1,1,1
26,1.64845,1,1,1
27,1.0708,1,1,1
28,1.80734,1,1,1
29,1.36462,1,1,1
30,5.08778,1,1,1
31,1.32713,1,1,1
32,1.90027,1,1,1
33,1.09274,1,1,1
34,1.37459,1,1,1
35,1.07409,1,1,1
36,1.06222,1,1,1
37,1.8285,1,1,1
38,1.11317,1,1,1
39,2.09329,1,1,1
40,1.53184,1,1,1
41,2.04599,1,1,1
42,1.31755,1,1,1
43,1.11907,1,1,1
44,1.33532,1,1,1
45,1.80905,1,1,1
46,4.10612,1,1,1
47,1.45393,1,1,1
48,2.4029,1,1,1
49,3.36662,1,1,1
50,2.18339,1,1,1
51,3.10589,1,1,1
52,2.05071,1,1,1
53,3.86867,1,1,1
54,1.75013,1,1,1
55,3.96262,1,1,1
56,1.40275,1,1,1
57,1.34516,1,1,1
58,2.20405,1,1,1
59,2.61578,1,1,1
60,1.95328,1,1,1
61,1.08457,1,1,1
62,1.19763,1,1,1
63,2.38697,1,1,1
64,1.1762,1,1,1
65,2.06875,1,1,1
66,3.42364,1,1,1
67,2.42395,1,1,1
68,1.12983,1,1,1
69,3.05906,1,1,1
70,2.39863,1,1,1
71,1.10958,1,1,1
72,1.18659,1,1,1
73,3.01473,1,1,1
74,1.73029,1,1,1
75,1.81645,1,1,1
76,1.48158,1,1,1
77,1.122,1,1,1
78,1.96672,1,1,1
79,3.78639,1,1,1
80,1.0738,1.06387,1,1.06387
81,1.64459,1,1,1
82,1.99683,1,1,1
83,1.21565,1,1,1
84,1.01203,1,1,1
85,1.87286,1,1,1
86,1.26285,1,1,1
87,1.08716,1,1,1
88,3.41406,1,1,1
89,1.67047,1,1,1
90,1.01638,1,1,1
91,2.23569,1,1,1
92,4.65393,1,1,1
93,1.30974,1,1,1
94,2.03432,1,1,1
95,1.28584,1,1,1
96,1.4939,1,1,1
97,6.56983,1,1,1
98,3.49988,1,1,1
99,1.55787,1,1,1
100,1.03154,1,1,1
101,2.85638,1,1,1
102,1.92234,1,1,1
103,1.27718,1,1,1
104,1.69519,1,1,1
105,3.66994,1,1,1
106,1.20017,1,1,1
107,1.80808,1,1,1
108,2.11201,1,1,1
109,2.82884,1,1,1
110,1.31372,1,1,1
111,3.0199,1,1,1
112,1.93884,1,1,1
113,1.11238,1,1,1
114,1.67328,1,1,1
115,1.24881,1,1,1
116,2.81661,1,1,1
117,1.20449,1,1,1
118,1.52543,1,1,1
119,10.6127,1,1,1
120,1.24251,1,1,1
121,1.48215,1,1,1
122,1.03381,1,1,1
123,1.227,1,1,1
124,5.55985,1,1,1
125,1.81893,1,1,1
126,2.49334,1,1,1
127,1.72943,1,1,1
128,2.17335,1,1,1
129,1.77268,1,1,1
130,2.91256,1,1,1
131,4.2615,1,1,1
132,2.46938,1,1,1
133,1.88771,1,1,1
134,2.04138,1,1,1
135,1.04185,1,1,1
136,3.15241,1,1,1
137,1.04937,1,1,1
138,1.80656,1,1,1
139,1.07249,1,1,1
140,1.85789,1,1,1
141,1.68743,1,1,1
142,1.1064,1,1,1
143,6.24325,1,1,1
144,2.96801,1,1,1
145,1.09833,1,1,1
146,2.70049,1,1,1
147,1.53743,1,1,1
148,1.96741,1,1,1
149,1.01402,1,1,1
150,2.9918,1,1,1
151,8.00096,1,1,1
152,2.5927,1,1,1
153,1.68183,1,1,1
154,1.4575,1,1,1
155,7.74541,1,1,1
156,2.22998,1,1,1
157,3.30839,1,1,1
158,2.01705,1,1,1
159,1.47402,1,1,1
160,1.01611,1,1,1
161,5.38649,1,1,1
162,1.23267,1,1,1
163,1.10492,1,1,1
164,1.19749,1,1,1
165,1.85386,1,1,1
166,2.83485,1,1,1
167,1.69892,1,1,1
168,4.07075,1,1,1
169,1.83309,1,1,1
170,1.31534,1,1,1
171,1.60489,1,1,1
172,1.37759,1,1,1
173,1.92983,1,1,1
174,2.25291,1,1,1
175,2.12497,1,1,1
176,1.55172,1,1,1
177,2.10638,1,1,1
178,1.33143,1,1,1
179,1.36797,1,1,1
180,2.15949,1,1,1
181,1.56418,1,1,1
182,1.13505,1,1,1
183,3.42676,1,1,1
184,2.53159,1,1,1
185,1.45322,1,1,1
186,1.3014,1,1,1
187,2.08157,1,1,1
188,1.61188,1,1,1
189,1.11787,1,1,1
190,2.85691,1,1,1
191,1.23342,1,1,1
192,2.08808,1,1,1
193,1.65068,1,1,1
194,1.14852,1,1,1
195,2.53372,1,1,1
196,1.70695,1,1,1
197,1.73817,1,1,1
198,1.0297,1,1,1
199,1.54856,1,1,1
