event,pTHat,pythiaWeight,manualBias,manualWeight
0,2.04267,1,1,1
1,10.079,1,1,1
2,1.80253,1,1,1
3,1.33685,1,1,1
4,2.41075,1,1,1
5,3.52474,1,1,1
6,2.32063,1,1,1
7,1.09865,1,1,1
8,2.01995,1,1,1
9,3.10634,1,1,1
10,2.87342,1,1,1
11,1.21828,1,1,1
12,1.04117,1,1,1
13,2.50257,1,1,1
14,1.26036,1,1,1
15,2.51193,1,1,1
16,1.97634,1,1,1
17,2.0965,1,1,1
18,2.53513,1,1,1
19,1.20127,1,1,1
20,1.63818,1,1,1
21,1.0015,1,1,1
22,1,1,1,1
23,2.72994,1,1,1
24,1.32477,1,1,1
25,1.04657,1,1,1
26,1.18248,1,1,1
27,1.8623,1,1,1
28,1.15917,1,1,1
29,2.20242,1,1,1
30,2.54379,1,1,1
31,1.53957,1,1,1
32,2.29524,1,1,1
33,1.60164,1,1,1
34,1.31257,1,1,1
35,1.04472,1,1,1
36,2.44904,1,1,1
37,1.52049,1,1,1
38,1.31139,1,1,1
39,1.6094,1,1,1
40,1.31621,1,1,1
41,1.54273,1,1,1
42,0.987514,1,1,1
43,9.24307,1,1,1
44,3.98904,1,1,1
45,1.62135,1,1,1
46,2.2861,1,1,1
47,1.26783,1,1,1
48,1.77738,1,1,1
49,4.90579,1,1,1
50,2.37816,1,1,1
51,1.23597,1,1,1
52,3.03384,1,1,1
53,1.2376,1,1,1
54,2.39473,1,1,1
55,5.95441,1,1,1
56,1.07636,1,1,1
57,1.11082,1,1,1
58,1.80908,1,1,1
59,1.202,1,1,1
60,2.4367,1,1,1
61,1.14749,1,1,1
62,1.60413,1,1,1
63,1.7334,1,1,1
64,1.74214,1,1,1
65,1.20165,1,1,1
66,2.20558,1,1,1
67,3.57893,1,1,1
68,2.01231,1,1,1
69,1.52383,1,1,1
70,2.42806,1,1,1
71,2.11446,1,1,1
72,1.3187,1,1,1
73,1.44312,1,1,1
74,1.36744,1,1,1
75,3.69015,1,1,1
76,3.79041,1,1,1
77,1.03998,1,1,1
78,12.3948,1,1,1
79,1.4592,1,1,1
80,1.43259,1,1,1
81,1.06739,1,1,1
82,1.47137,1,1,1
83,1.92232,1,1,1
84,1.14171,1,1,1
85,2.233,1,1,1
86,2.79527,1,1,1
87,1.8763,1,1,1
88,1.96432,1,1,1
89,1.06596,1,1,1
90,1.95684,1,1,1
91,1.04989,1,1,1
92,1.35539,1,1,1
93,1.30483,1,1,1
94,2.95617,1,1,1
95,1.24228,1,1,1
96,1.21401,1,1,1
97,1.58611,1,1,1
98,2.20023,1,1,1
99,1.14844,1,1,1
100,1.86951,1,1,1
101,2.41133,1,1,1
102,3.10356,1,1,1
103,1.66624,1,1,1
104,4.16659,1,1,1
105,1.31657,1,1,1
106,1.76289,1,1,1
107,2.44656,1,1,1
108,4.36565,1,1,1
109,1.35748,1,1,1
110,3.18209,1,1,1
111,1.70278,1,1,1
112,3.01453,1,1,1
113,1.6267,1,1,1
114,1.4085,1,1,1
115,1.30977,1,1,1
116,1.07776,1,1,1
117,1.32969,1,1,1
118,1.10235,1,1,1
119,1.7565,1,1,1
120,1.59376,1,1,1
121,1.26593,1,1,1
122,4.46732,1,1,1
123,1.44093,1,1,1
124,2.09369,1,1,1
125,2.22189,1,1,1
126,1.12082,1,1,1
127,1.95675,1,1,1
128,2.22915,1,1,1
129,5.05147,1,1,1
130,1.94288,1,1,1
131,1.08927,1,1,1
132,1.34136,1,1,1
133,1.12194,1,1,1
134,3.67252,1,1,1
135,1.28027,1,1,1
136,1.17373,1,1,1
137,1.11261,1,1,1
138,4.79225,1,1,1
139,4.29568,1,1,1
140,1.73221,1,1,1
141,1.48038,1,1,1
142,1.08381,1,1,1
143,1.29445,1,1,1
144,1.74416,1,1,1
145,2.16784,1,1,1
146,1.96204,1,1,1
147,1.86866,1,1,1
148,1.03801,1.20139,1,1.20139
149,1.78953,1,1,1
150,1.03733,1,1,1
151,1.34265,1,1,1
152,1.88553,1,1,1
153,1.97921,1,1,1
154,2.04169,1,1,1
155,1.1992,1,1,1
156,2.45574,1,1,1
157,2.97779,1,1,1
158,1.28555,1,1,1
159,1.64247,1,1,1
160,1.14831,1,1,1
161,7.30279,1,1,1
162,2.00595,1,1,1
163,1.78507,1,1,1
164,2.43883,1,1,1
165,3.14424,1,1,1
166,1.41249,1,1,1
167,5.46456,1,1,1
168,2.17572,1,1,1
169,1.50918,1,1,1
170,1.25542,1,1,1
171,1.28647,1,1,1
172,1.20174,1,1,1
173,1.19372,1,1,1
174,1.20739,1,1,1
175,2.08878,1,1,1
176,2.7783,1,1,1
177,1.0566,1,1,1
178,1.61559,1,1,1
179,2.45855,1,1,1
180,1.08468,1,1,1
181,1.45715,1,1,1
182,3.24927,1,1,1
183,7.70832,1,1,1
184,1.30018,1,1,1
185,1.10372,1,1,1
186,1.8782,1,1,1
187,3.07924,1,1,1
188,1.08491,1.11008,1,1.11008
189,1.33767,1,1,1
190,1.22567,1,1,1
191,2.1663,1,1,1
192,1.82268,1,1,1
193,2.59363,1,1,1
194,1.05253,1,1,1
195,1.04893,1,1,1
196,1.86646,1,1,1
197,3.20852,1,1,1
198,3.67394,1,1,1
199,1.87166,1,1,1
