event,pTHat,pythiaWeight,manualBias,manualWeight
0,2.2187,1,1,1
1,1.59168,1,1,1
2,2.69394,1,1,1
3,1.82583,1,1,1
4,3.57366,1,1,1
5,1.0322,1,1,1
6,1.80042,1,1,1
7,1.45553,1,1,1
8,1.17746,1,1,1
9,1.44843,1,1,1
10,1.66775,1,1,1
11,1.56438,1,1,1
12,1.01006,1,1,1
13,1.73317,1,1,1
14,1.13888,1,1,1
15,1.17954,1,1,1
16,1.7654,1,1,1
17,1.18366,1,1,1
18,3.28652,1,1,1
19,1.0591,1,1,1
20,1.35582,1,1,1
21,1.13591,1,1,1
22,1.21495,1,1,1
23,2.30643,1,1,1
24,1.8872,1,1,1
25,1.45961,1,1,1
26,1.01924,1,1,1
27,2.51162,1,1,1
28,1.17008,1,1,1
29,2.37804,1,1,1
30,1.05873,1,1,1
31,1.53943,1,1,1
32,2.12958,1,1,1
33,1.07734,1,1,1
34,1.42216,1,1,1
35,1.0032,1,1,1
36,1.62263,1,1,1
37,2.73169,1,1,1
38,1.98754,1,1,1
39,1.71111,1,1,1
40,2.32236,1,1,1
41,2.33802,1,1,1
42,1.41636,1,1,1
43,1.35999,1,1,1
44,1.04827,1,1,1
45,3.32763,1,1,1
46,1.23975,1,1,1
47,1.66754,1,1,1
48,2.18863,1,1,1
49,1.63971,1,1,1
50,1.52537,1,1,1
51,3.78313,1,1,1
52,1.01916,1,1,1
53,2.11124,1,1,1
54,1.04676,1,1,1
55,1.1234,1,1,1
56,1.27605,1,1,1
57,2.06116,1,1,1
58,2.24665,1,1,1
59,3.27171,1,1,1
60,2.23724,1,1,1
61,1.23751,1,1,1
62,5.6749,1,1,1
63,1.67484,1,1,1
64,1.06494,1,1,1
65,1.01881,1,1,1
66,1.62285,1,1,1
67,1.05846,1,1,1
68,1.00843,1,1,1
69,3.3674,1,1,1
70,1.46273,1,1,1
71,2.34767,1,1,1
72,1.04588,1,1,1
73,1.16353,1,1,1
74,1.29282,1,1,1
75,1.85576,1,1,1
76,1.41819,1,1,1
77,1.74386,1,1,1
78,1.02646,1,1,1
79,2.38909,1,1,1
80,1.09651,1,1,1
81,1.07087,1,1,1
82,3.2778,1,1,1
83,1.33955,1,1,1
84,1.35684,1,1,1
85,1.05376,1,1,1
86,2.90688,1,1,1
87,1.39209,1,1,1
88,1.18635,1,1,1
89,2.25862,1,1,1
90,1.00256,1,1,1
91,4.66676,1,1,1
92,1.02787,1,1,1
93,1.02648,1,1,1
94,1.38782,1,1,1
95,1.51702,1,1,1
96,1.31828,1,1,1
97,3.05751,1,1,1
98,1.08509,1,1,1
99,3.36898,1,1,1
100,1.20969,1,1,1
101,1.0562,1,1,1
102,3.64399,1,1,1
103,1.53943,1,1,1
104,1.27377,1,1,1
105,2.76892,1,1,1
106,3.29739,1,1,1
107,1.40206,1,1,1
108,1.5502,1,1,1
109,1.83918,1,1,1
110,1.16889,1,1,1
111,2.28341,1,1,1
112,1.67136,1,1,1
113,3.13168,1,1,1
114,2.07231,1,1,1
115,2.23636,1,1,1
116,2.73326,1,1,1
117,2.064,1,1,1
118,1.00881,1,1,1
119,1.89251,1,1,1
120,1.15451,1,1,1
121,1.42723,1,1,1
122,1.97525,1,1,1
123,1.22479,1,1,1
124,1.43899,1,1,1
125,2.16804,1,1,1
126,1.13917,1,1,1
127,1.33667,1,1,1
128,1.91114,1,1,1
129,1.15011,1,1,1
130,1.37419,1,1,1
131,1.71004,1,1,1
132,3.61604,1,1,1
133,1.65397,1,1,1
134,1.22699,1,1,1
135,1.02087,1,1,1
136,4.95404,1,1,1
137,2.6943,1,1,1
138,4.69239,1,1,1
139,1.03058,1,1,1
140,1.35944,1,1,1
141,2.64834,1,1,1
142,3.23312,1,1,1
143,22.4344,1,3.64303,0.274497
144,5.21414,1,1,1
145,2.97477,1,1,1
146,1.92592,1,1,1
147,1.23133,1,1,1
148,3.84249,1,1,1
149,3.95946,1,1,1
150,1.73026,1,1,1
151,1.20822,1,1,1
152,1.43982,1,1,1
153,1.9549,1,1,1
154,4.47843,1,1,1
155,1.72175,1,1,1
156,1.54434,1,1,1
157,1.40721,1,1,1
158,3.40054,1,1,1
159,2.86193,1,1,1
160,1.67065,1,1,1
161,1.15755,1,1,1
162,1.5983,1,1,1
163,3.21042,1,1,1
164,1.72845,1,1,1
165,2.51867,1,1,1
166,1.53994,1,1,1
167,1.16103,1,1,1
168,1.22802,1,1,1
169,1.9926,1,1,1
170,1.28393,1,1,1
171,1.03583,1,1,1
172,1.35162,1,1,1
173,1.43612,1,1,1
174,3.67735,1,1,1
175,3.99065,1,1,1
176,2.37381,1,1,1
177,1.50563,1,1,1
178,3.16059,1,1,1
179,1.69315,1,1,1
180,1.03256,1,1,1
181,1.227,1,1,1
182,1.93376,1,1,1
183,1.99199,1,1,1
184,4.46688,1,1,1
185,1.01061,1,1,1
186,1.72224,1,1,1
187,1.74733,1,1,1
188,1.41095,1,1,1
189,1.04689,1,1,1
190,1.99668,1,1,1
191,1.56778,1,1,1
192,1.16301,1,1,1
193,4.83085,1,1,1
194,2.432,1,1,1
195,3.84655,1,1,1
196,1.89863,1,1,1
197,6.63285,1,1,1
198,2.16846,1,1,1
199,1.28112,1,1,1
