event,pTHat,pythiaWeight,manualBias,manualWeight
0,2.1342,1,1.17662,0.849895
1,1.11594,1,1.10061,0.908585
2,1.7311,1,1.1623,0.860364
3,2.94396,1,1.22744,0.814704
4,1.41626,1,1.12444,0.889333
5,1.61874,1,1.13932,0.877715
6,2.45714,1,1.19725,0.835249
7,1.47567,1,1.12868,0.885988
8,1.03969,1,1.09421,0.913899
9,3.02483,1,1.23224,0.811533
10,1.00611,1,1.09141,0.916242
11,1.04204,1,1.09437,0.913767
12,7.04814,1,1.41343,0.707501
13,2.95101,1,1.22796,0.814359
14,1.12722,1,1.1013,0.908016
15,3.17533,1,1.24101,0.805798
16,1.68271,1,1.14403,0.8741
17,1.23575,1,1.11002,0.900882
18,1.13743,1,1.10213,0.907337
19,3.03075,1,1.23258,0.811303
20,3.1197,1,1.23779,0.807893
21,3.00398,1,1.231,0.812345
22,3.92436,1,1.28183,0.780132
23,2.51681,1,1.20107,0.832588
24,2.68637,1,1.21183,0.825197
25,1.52464,1,1.13264,0.882892
26,1.11917,1,1.10065,0.908552
27,1.23209,1,1.10981,0.901059
28,2.22108,1,1.18188,0.84611
29,1.5468,1,1.13396,0.881866
30,2.54372,1,1.20303,0.831232
31,1.17531,1,1.10517,0.904838
32,1.60966,1,1.13865,0.878234
33,1.73562,1,1.14789,0.871161
34,1.32222,1,1.11706,0.895208
35,1.48639,1,1.12945,0.885384
36,1.28401,1,1.11387,0.897774
37,4.65977,1,1.31786,0.758805
38,1.35526,1,1.11935,0.893375
39,4.01332,1,1.28639,0.777367
40,1.49974,1,1.13042,0.884631
41,2.06075,1,1.17149,0.853616
42,3.26639,1,1.24622,0.80243
43,1.23671,1,1.11008,0.900835
44,4.0145,1,1.28652,0.77729
45,2.18172,1,1.17951,0.847809
46,1.87459,1,1.15787,0.863658
47,1.08442,1,1.09792,0.910816
48,1.07625,1,1.09748,0.911178
49,1.02735,1,1.09316,0.914776
50,2.18244,1,1.17915,0.848071
51,1.07289,1,1.09724,0.911376
52,1.86738,1,1.15825,0.863368
53,1.96272,1,1.16407,0.859055
54,1.62825,1,1.14003,0.877173
55,2.55742,1,1.20366,0.830801
56,1.09525,1,1.09936,0.909621
57,1.10541,1,1.09954,0.909471
58,1.12873,1,1.10143,0.907914
59,2.76436,1,1.21679,0.821834
60,2.57122,1,1.20462,0.830136
61,1.07879,1,1.0975,0.911164
62,1.06012,1,1.09632,0.912141
63,1.34411,1,1.11849,0.894066
64,1.34693,1,1.1187,0.893891
65,1.30438,1,1.11539,0.89655
66,1.18115,1,1.10597,0.904185
67,2.53065,1,1.20196,0.831977
