event,pTHat,pythiaWeight,manualBias,manualWeight
0,4.3539,1,1,1
1,2.84058,1,1,1
2,4.2911,1,1,1
3,2.64512,1,1,1
4,2.43448,1,1,1
5,1.11916,1,1,1
6,1.08177,1,1,1
7,1.45295,1,1,1
8,1.8627,1,1,1
9,1.437,1,1,1
10,2.27855,1,1,1
11,1.03984,1,1,1
12,1.05496,1,1,1
13,1.65367,1,1,1
14,1.06963,1,1,1
15,1.05863,1,1,1
16,2.204,1,1,1
17,1.15163,1,1,1
18,1.58987,1,1,1
19,2.23536,1,1,1
20,1.33427,1,1,1
21,2.35521,1,1,1
22,1.13564,1,1,1
23,1.18593,1,1,1
24,3.9444,1,1,1
25,3.70309,1,1,1
26,1.93251,1,1,1
27,1.06198,1,1,1
28,2.63368,1,1,1
29,1.2816,1,1,1
30,1.05066,1,1,1
31,1.5279,1,1,1
32,2.65187,1,1,1
33,2.01784,1,1,1
34,1.02853,1,1,1
35,1.89043,1,1,1
36,1.53271,1,1,1
37,1.29606,1,1,1
38,1.98718,1,1,1
39,3.68606,1,1,1
40,2.11282,1,1,1
41,1.56856,1,1,1
42,1.46303,1,1,1
43,1.05014,1,1,1
44,1.58433,1,1,1
45,1.18124,1,1,1
46,1.9306,1,1,1
47,1.00489,1,1,1
48,1.55681,1,1,1
49,3.8123,1,1,1
50,2.25249,1,1,1
51,1.08424,1,1,1
52,2.03951,1,1,1
53,1.94043,1,1,1
54,3.40039,1,1,1
55,1.83595,1,1,1
56,1.22535,1,1,1
57,1.33803,1,1,1
58,1.34522,1,1,1
59,1.12839,1,1,1
60,1.05589,1,1,1
61,4.30473,1,1,1
62,2.34612,1,1,1
63,0.996884,1.24601,1,1.24601
64,1.06662,1,1,1
65,2.44261,1,1,1
66,1.0387,1,1,1
67,1.44083,1,1,1
68,1.04087,1,1,1
69,1.39936,1,1,1
70,3.59246,1,1,1
71,1.01848,1,1,1
72,1.23672,1,1,1
73,2.10859,1,1,1
74,1.02236,1,1,1
75,2.52098,1,1,1
76,2.21776,1,1,1
77,1.23217,1,1,1
78,2.15711,1,1,1
79,2.42286,1,1,1
80,3.41693,1,1,1
81,2.91357,1,1,1
82,4.89601,1,1,1
83,1.81529,1,1,1
84,1.90981,1,1,1
85,1.4077,1,1,1
86,2.43139,1,1,1
87,1.38157,1,1,1
88,2.28816,1,1,1
89,1.37651,1,1,1
90,1.3713,1,1,1
91,1.09303,1,1,1
92,2.54365,1,1,1
93,1.32611,1,1,1
94,4.88469,1,1,1
95,4.02062,1,1,1
96,1.50945,1,1,1
97,1.32253,1,1,1
98,1.80706,1,1,1
99,6.87109,1,1,1
100,1.17385,1,1,1
101,7.78549,1,1,1
102,1.23028,1,1,1
103,1.27999,1,1,1
104,1.09637,1,1,1
105,4.51611,1,1,1
106,2.88035,1,1,1
107,1.11976,1,1,1
108,2.44665,1,1,1
109,1.43799,1,1,1
110,1.93577,1,1,1
111,1.46785,1,1,1
112,3.15312,1,1,1
113,2.95303,1,1,1
114,1.86418,1,1,1
115,2.43656,1,1,1
116,1.1739,1,1,1
117,3.30703,1,1,1
118,1.49591,1,1,1
119,1.39577,1,1,1
120,1.51987,1,1,1
121,1.04385,1,1,1
122,2.11695,1,1,1
123,1.10552,1,1,1
124,1.03611,1,1,1
125,1.71265,1,1,1
126,4.77064,1,1,1
127,1.89518,1,1,1
128,2.92049,1,1,1
129,1.49067,1,1,1
130,1.0237,1,1,1
131,1.14309,1,1,1
132,1.15928,1,1,1
133,4.12665,1,1,1
134,1.16975,1,1,1
135,1.68506,1,1,1
136,1.36136,1,1,1
137,1.14018,1,1,1
138,1.34723,1,1,1
139,1.55095,1,1,1
140,2.38944,1,1,1
141,1.40865,1,1,1
142,1.05808,1,1,1
143,1.23106,1,1,1
144,3.93817,1,1,1
145,2.81714,1,1,1
146,1.66208,1,1,1
147,1.56043,1,1,1
148,3.25558,1,1,1
149,1.38035,1,1,1
150,1.13689,1,1,1
151,1.46944,1,1,1
152,1.39555,1,1,1
153,5.24754,1,1,1
154,4.15193,1,1,1
155,1.47692,1,1,1
156,1.14163,1,1,1
157,1.6667,1,1,1
158,1.22417,1,1,1
159,4.37767,1,1,1
160,1.4539,1,1,1
161,1.31839,1,1,1
162,4.56618,1,1,1
163,1.10738,1,1,1
164,1.47119,1,1,1
165,3.70046,1,1,1
166,1.38908,1,1,1
167,2.27192,1,1,1
168,1.21809,1,1,1
169,1.42535,1,1,1
170,1.28502,1,1,1
171,2.14112,1,1,1
172,1.85518,1,1,1
173,1.14917,1.08551,1,1.08551
174,1.35992,1,1,1
175,1.16199,1,1,1
176,1.5567,1,1,1
177,1.15359,1,1,1
178,1.94821,1,1,1
179,2.43806,1,1,1
180,1.51858,1,1,1
181,2.71803,1,1,1
182,1.46854,1,1,1
183,1.44731,1,1,1
184,1.36437,1,1,1
185,2.23899,1,1,1
186,2.13746,1,1,1
187,2.20911,1,1,1
188,1.96926,1,1,1
189,1.80297,1,1,1
190,2.05179,1,1,1
191,13.2327,1,1,1
192,1.0494,1.22161,1,1.22161
193,3.8397,1,1,1
194,2.92868,1,1,1
195,2.15406,1,1,1
196,3.75562,1,1,1
197,1.68814,1,1,1
198,1.25404,1,1,1
199,2.9649,1,1,1
