event,pTHat,pythiaWeight,manualBias,manualWeight
0,2.33819,1,1,1
1,1.97962,1,1,1
2,1.49075,1,1,1
3,1.57859,1,1,1
4,1.54156,1,1,1
5,1.06462,1,1,1
6,1.06613,1,1,1
7,1.34497,1,1,1
8,2.56233,1,1,1
9,1.74129,1,1,1
10,2.71664,1,1,1
11,1.91198,1,1,1
12,2.47748,1,1,1
13,2.47594,1,1,1
14,2.22576,1,1,1
15,1.16152,1,1,1
16,1.19015,1,1,1
17,1.64067,1,1,1
18,2.93232,1,1,1
19,1.24595,1,1,1
20,1.31715,1,1,1
21,1.46835,1,1,1
22,4.85025,1,1,1
23,2.16552,1,1,1
24,2.55627,1,1,1
25,1.01789,1,1,1
26,2.1832,1,1,1
27,1.2519,1,1,1
28,2.11736,1,1,1
29,2.06935,1,1,1
30,3.77472,1,1,1
31,1.73521,1,1,1
32,3.21192,1,1,1
33,1.34541,1,1,1
34,0.994669,1,1,1
35,1.56911,1,1,1
36,2.76723,1,1,1
37,2.92941,1,1,1
38,1.88182,1,1,1
39,1.13669,1,1,1
40,2.03357,1,1,1
41,1.20689,1,1,1
42,1.07454,1,1,1
43,1.11345,1,1,1
44,1.07838,1,1,1
45,1.49694,1,1,1
46,1.90269,1,1,1
47,1.41797,1,1,1
48,4.86997,1,1,1
49,2.03555,1,1,1
50,4.85697,1,1,1
51,1.86028,1,1,1
52,2.84222,1,1,1
53,1.72626,1,1,1
54,1.42885,1,1,1
55,2.04351,1,1,1
56,1.30255,1,1,1
57,7.08058,1,1,1
58,1.03618,1,1,1
59,2.79307,1,1,1
60,4.44012,1,1,1
61,1.2642,1,1,1
62,1.34543,1,1,1
63,1.46311,1,1,1
64,2.05187,1,1,1
65,1.1233,1,1,1
66,1.3184,1,1,1
67,1.09727,1,1,1
68,3.54296,1,1,1
69,1.06143,1,1,1
70,1.09041,1,1,1
71,4.89012,1,1,1
72,3.78311,1,1,1
73,1.45907,1,1,1
74,1.7025,1,1,1
75,1.16264,1,1,1
76,2.15735,1,1,1
77,2.09473,1,1,1
78,1.18077,1,1,1
79,1.44155,1,1,1
80,1.91579,1,1,1
81,2.24713,1,1,1
82,1.63942,1,1,1
83,1.10444,1,1,1
84,2.02118,1,1,1
85,1.24556,1,1,1
86,1.69429,1,1,1
87,1.32156,1,1,1
88,1.05235,1,1,1
89,3.24619,1,1,1
90,1.39909,1,1,1
91,2.4137,1,1,1
92,4.06951,1,1,1
93,1.22149,1,1,1
94,1.90622,1,1,1
95,2.23741,1,1,1
96,1.03467,1,1,1
97,0.993684,1,1,1
98,3.1491,1,1,1
99,1.36483,1,1,1
100,1.05482,1,1,1
101,3.50611,1,1,1
102,1.68577,1,1,1
103,1.19897,1,1,1
104,1.02653,1,1,1
105,1.00025,1,1,1
106,1.41082,1,1,1
107,1.73079,1,1,1
108,1.26432,1,1,1
109,1.52866,1,1,1
110,1.36636,1,1,1
111,1.64109,1,1,1
112,1.61129,1,1,1
113,4.06438,1,1,1
114,1.7737,1,1,1
115,2.23997,1,1,1
116,1.68705,1,1,1
117,1.56009,1,1,1
118,2.3728,1,1,1
119,1.70184,1,1,1
120,1.89979,1,1,1
121,1.29402,1,1,1
122,1.21651,1,1,1
123,1.4912,1,1,1
124,1.41475,1,1,1
125,1.54796,1,1,1
126,1.24515,1,1,1
127,4.42384,1,1,1
128,1.02078,1,1,1
129,1.57707,1,1,1
130,1.52036,1,1,1
131,3.57604,1,1,1
132,1.65301,1,1,1
133,2.17319,1,1,1
134,1.04295,1,1,1
135,2.4258,1,1,1
136,1.64815,1,1,1
137,1.36864,1,1,1
138,1.16829,1,1,1
139,2.22145,1,1,1
140,1.91549,1,1,1
141,6.53212,1,1,1
142,3.01249,1,1,1
143,2.11318,1,1,1
144,1.84435,1,1,1
145,2.03932,1,1,1
146,1.09625,1,1,1
147,3.92833,1,1,1
148,1.2788,1,1,1
149,1.28179,1,1,1
150,1.74685,1,1,1
151,1.32077,1,1,1
152,2.16867,1,1,1
153,1.90061,1,1,1
154,1.18936,1,1,1
155,1.25754,1,1,1
156,1.97133,1,1,1
157,1.35381,1,1,1
158,1.7034,1,1,1
159,1.20653,1,1,1
160,1.38974,1,1,1
161,3.02466,1,1,1
162,1.45955,1,1,1
163,1.19336,1,1,1
164,1.18412,1,1,1
165,1.32208,1,1,1
166,1.06446,1,1,1
167,1.13403,1,1,1
168,1.105,1,1,1
169,1.22011,1,1,1
170,4.6223,1,1,1
171,2.22268,1,1,1
172,1.3993,1,1,1
173,2.18624,1,1,1
174,2.51403,1,1,1
175,1.79054,1,1,1
176,1.37994,1,1,1
177,2.49691,1,1,1
178,2.38185,1,1,1
179,1.14573,1,1,1
180,1.82158,1,1,1
181,3.9785,1,1,1
182,2.29607,1,1,1
183,2.73036,1,1,1
184,1.62101,1,1,1
185,1.33672,1,1,1
186,1.9951,1,1,1
187,2.57766,1,1,1
188,2.87372,1,1,1
189,1.39508,1,1,1
190,1.48837,1,1,1
191,1.40359,1,1,1
192,1.97016,1,1,1
193,1.23309,1,1,1
194,1.23015,1,1,1
195,1.08902,1,1,1
196,1.14091,1,1,1
197,1.0928,1,1,1
198,1.03294,1,1,1
199,2.09665,1,1,1
