event,pTHat,pythiaWeight,manualBias,manualWeight
146,1.7749,1,1,1
147,1.43588,1,1,1
148,2.76279,1,1,1
149,1.93149,1,1,1
150,2.24352,1,1,1
151,1.61383,1,1,1
152,1.03178,1,1,1
153,1.41235,1,1,1
154,2.1605,1,1,1
155,1.71072,1,90.5177,0.0110476
156,2.20842,1,1,1
157,1.18873,1,1,1
158,1.04045,1,1,1
159,1.86832,1,1,1
160,2.35238,1,1.31906,0.758117
161,1.87886,1,1,1
162,1.06493,1,1,1
163,1.67602,1,1,1
164,1.00021,1,1,1
165,3.26417,1,1,1
166,2.10592,1,1,1
167,1.58317,1,1,1
168,1.09057,1,132.969,0.00752052
169,1.42947,1,1,1
170,1.48877,1,1,1
171,1.51764,1,1,1
172,1.34831,1,119.452,0.00837155
173,1.68736,1,10.3605,0.0965202
174,1.78064,1,1,1
175,1.04511,1,301.23,0.00331972
176,1.36648,1,21.2198,0.0471259
177,1.70344,1,80.4929,0.0124235
178,1.02299,1,1,1
179,1.70395,1,7.72828,0.129395
180,1.07743,1,195.63,0.00511169
181,1.22723,1,7.47076,0.133855
182,1.56232,1,1,1
183,3.53741,1,1,1
184,1.22007,1,1,1
185,1.41319,1,1,1
186,1.98992,1,6.34236,0.15767
187,2.24138,1,121.553,0.00822683
188,1.61578,1,1,1
189,6.03087,1,1,1
190,1.09663,1,171.091,0.00584484
191,1.11041,1,5.06639,0.197379
192,1.12459,1,36.4288,0.0274508
193,2.64269,1,1,1
194,4.53269,1,1,1
195,2.77695,1,1,1
196,1.70272,1,1,1
197,2.77102,1,1,1
198,1.46538,1,210.504,0.00475051
199,14.4943,1,1,1
